province,district,municipality,adm1_pcode,adm2_pcode,adm3_pcode,theme,variable,value
Bagmati,Sindhupalchok,Bahrabise,NP03,NP0323,NP0323303,housing,house_quality_most_adequate_pc,19.25
Bagmati,Sindhupalchok,Bahrabise,NP03,NP0323,NP0323303,housing,house_quality_adequate_pc,44.99
Bagmati,Sindhupalchok,Bahrabise,NP03,NP0323,NP0323303,housing,house_quality_moderate_pc,33.72
Bagmati,Sindhupalchok,Bahrabise,NP03,NP0323,NP0323303,housing,house_quality_inadequate_pc,2
Bagmati,Sindhupalchok,Bahrabise,NP03,NP0323,NP0323303,housing,house_quality_least_adequate_pc,0.05
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,demographics,total_households,3651
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,home_ownership_owned,3586
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,home_ownership_rented,54
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,home_ownership_institutional,6
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,home_ownership_other,5
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,foundation_mud,1666
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,foundation_mud_bonded_bricks_stone,1273
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,foundation_cement_bonded_bricks_stone,627
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,foundation_reinforced_cement_concrete_with_pillars,73
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,foundation_wooden_pillars,12
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,outer_wall_mud_bonded_bricks_stone,1768
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,outer_wall_cement_bonded_bricks_stone,1770
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,outer_wall_wood_planks,8
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,outer_wall_bamboo,5
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,outer_wall_unbaked_bricks,0
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,outer_wall_galvanised_sheet,95
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,outer_wall_prefabricated_sheet,1
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,outer_wall_other,4
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,roof_galvanised_sheet,2728
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,roof_reinforced_cement_concrete,911
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,roof_thatch_straw,4
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,roof_tile,0
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,roof_stone_slate,8
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,roof_wood_planks,0
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,roof_mud,0
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,roof_other,0
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,floor_mud,1735
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,floor_wooden_plank_bamboo,73
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,floor_bricks_stone,45
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,floor_ceramic_tile,10
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,floor_cemented,1777
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,floor_other,11
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,drinking water,drinking_water_tap_piped_within_premises,1255
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,drinking water,drinking_water_tap_piped_outside_premises,2120
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,drinking water,drinking_water_tubewell_handpump,0
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,drinking water,drinking_water_covered_well_kuwa,1
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,drinking water,drinking_water_uncovered_well_kuwa,19
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,drinking water,drinking_water_spout_water,246
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,drinking water,drinking_water_river_stream,4
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,drinking water,drinking_water_jar_bottle,2
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,drinking water,drinking_water_other,4
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,cooking fuel,cooking_fuel_wood_firewood,3255
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,cooking fuel,cooking_fuel_lpg,393
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,cooking fuel,cooking_fuel_electricity,1
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,cooking fuel,cooking_fuel_cowdung,0
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,cooking fuel,cooking_fuel_biogas,1
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,cooking fuel,cooking_fuel_kerosene,1
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,cooking fuel,cooking_fuel_other,0
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,lighting fuel,lighting_electricity,3570
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,lighting fuel,lighting_solar,57
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,lighting fuel,lighting_kerosene,18
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,lighting fuel,lighting_biogas,1
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,lighting fuel,lighting_other,5
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,sanitation,toilet_flush_public_sewerage,2
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,sanitation,toilet_flush_septic_tank,3336
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,sanitation,toilet_pit,282
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,sanitation,toilet_public,0
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,sanitation,toilet_no_toilet,31
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,household amenities,hh_amenities_without,407
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,household amenities,hh_amenities_at_least_one,3244
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,household amenities,hh_amenities_radio,1916
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,household amenities,hh_amenities_television,1477
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,household amenities,hh_amenities_landline,16
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,household amenities,hh_amenities_mobile_phone_ordinary,2713
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,household amenities,hh_amenities_mobile_phone_smart,1452
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,household amenities,hh_amenities_computer_laptop,80
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,household amenities,hh_amenities_internet,141
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,household amenities,hh_amenities_car_jeep_van,28
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,household amenities,hh_amenities_motorcycle_scooter,154
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,household amenities,hh_amenities_bicycle,20
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,household amenities,hh_amenities_electric_fan,131
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,household amenities,hh_amenities_refridgerator,154
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,household amenities,hh_amenities_washing_machine,3
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,household amenities,hh_amenities_air_conditioner,1
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,wealth quintile,wealth_quintile_poorest_quintile_count,816
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,wealth quintile,wealth_quintile_poorer_quintile_count,1071
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,wealth quintile,wealth_quintile_middle_quintile_count,1321
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,wealth quintile,wealth_quintile_richer_quintile_count,389
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,wealth quintile,wealth_quintile_richest_quintile_count,54
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,wealth quintile,wealth_quintile_poorest_quintile_pc,22.35
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,wealth quintile,wealth_quintile_poorer_quintile_pc,29.33
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,wealth quintile,wealth_quintile_middle_quintile_pc,36.18
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,wealth quintile,wealth_quintile_richer_quintile_pc,10.65
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,wealth quintile,wealth_quintile_richest_quintile_pc,1.48
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,house_quality_most_adequate_count,295
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,house_quality_adequate_count,1653
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,house_quality_moderate_count,1639
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,house_quality_inadequate_count,63
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,house_quality_least_adequate_count,1
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,house_quality_most_adequate_pc,8.08
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,house_quality_adequate_pc,45.28
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,house_quality_moderate_pc,44.89
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,house_quality_inadequate_pc,1.73
Bagmati,Sindhupalchok,Tripurasundari,NP03,NP0323,NP0323408,housing,house_quality_least_adequate_pc,0.03
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,demographics,total_households,3697
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,home_ownership_owned,3617
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,home_ownership_rented,71
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,home_ownership_institutional,6
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,home_ownership_other,3
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,foundation_mud,1455
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,foundation_mud_bonded_bricks_stone,1492
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,foundation_cement_bonded_bricks_stone,674
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,foundation_reinforced_cement_concrete_with_pillars,60
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,foundation_wooden_pillars,16
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,outer_wall_mud_bonded_bricks_stone,1271
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,outer_wall_cement_bonded_bricks_stone,2335
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,outer_wall_wood_planks,28
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,outer_wall_bamboo,3
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,outer_wall_unbaked_bricks,1
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,outer_wall_galvanised_sheet,53
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,outer_wall_prefabricated_sheet,1
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,outer_wall_other,5
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,roof_galvanised_sheet,2414
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,roof_reinforced_cement_concrete,1243
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,roof_thatch_straw,5
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,roof_tile,7
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,roof_stone_slate,23
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,roof_wood_planks,3
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,roof_mud,0
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,roof_other,2
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,floor_mud,1117
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,floor_wooden_plank_bamboo,80
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,floor_bricks_stone,34
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,floor_ceramic_tile,13
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,floor_cemented,2439
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,floor_other,14
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,drinking water,drinking_water_tap_piped_within_premises,1273
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,drinking water,drinking_water_tap_piped_outside_premises,2337
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,drinking water,drinking_water_tubewell_handpump,20
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,drinking water,drinking_water_covered_well_kuwa,0
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,drinking water,drinking_water_uncovered_well_kuwa,24
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,drinking water,drinking_water_spout_water,40
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,drinking water,drinking_water_river_stream,0
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,drinking water,drinking_water_jar_bottle,0
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,drinking water,drinking_water_other,3
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,cooking fuel,cooking_fuel_wood_firewood,3178
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,cooking fuel,cooking_fuel_lpg,513
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,cooking fuel,cooking_fuel_electricity,5
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,cooking fuel,cooking_fuel_cowdung,0
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,cooking fuel,cooking_fuel_biogas,1
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,cooking fuel,cooking_fuel_kerosene,0
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,cooking fuel,cooking_fuel_other,0
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,lighting fuel,lighting_electricity,3674
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,lighting fuel,lighting_solar,18
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,lighting fuel,lighting_kerosene,4
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,lighting fuel,lighting_biogas,0
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,lighting fuel,lighting_other,1
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,sanitation,toilet_flush_public_sewerage,5
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,sanitation,toilet_flush_septic_tank,3429
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,sanitation,toilet_pit,230
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,sanitation,toilet_public,4
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,sanitation,toilet_no_toilet,29
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,household amenities,hh_amenities_without,324
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,household amenities,hh_amenities_at_least_one,3373
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,household amenities,hh_amenities_radio,1257
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,household amenities,hh_amenities_television,1516
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,household amenities,hh_amenities_landline,23
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,household amenities,hh_amenities_mobile_phone_ordinary,3093
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,household amenities,hh_amenities_mobile_phone_smart,1617
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,household amenities,hh_amenities_computer_laptop,165
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,household amenities,hh_amenities_internet,211
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,household amenities,hh_amenities_car_jeep_van,40
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,household amenities,hh_amenities_motorcycle_scooter,305
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,household amenities,hh_amenities_bicycle,29
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,household amenities,hh_amenities_electric_fan,47
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,household amenities,hh_amenities_refridgerator,149
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,household amenities,hh_amenities_washing_machine,20
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,household amenities,hh_amenities_air_conditioner,5
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,wealth quintile,wealth_quintile_poorest_quintile_count,607
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,wealth quintile,wealth_quintile_poorer_quintile_count,772
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,wealth quintile,wealth_quintile_middle_quintile_count,1807
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,wealth quintile,wealth_quintile_richer_quintile_count,389
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,wealth quintile,wealth_quintile_richest_quintile_count,122
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,wealth quintile,wealth_quintile_poorest_quintile_pc,16.42
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,wealth quintile,wealth_quintile_poorer_quintile_pc,20.88
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,wealth quintile,wealth_quintile_middle_quintile_pc,48.88
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,wealth quintile,wealth_quintile_richer_quintile_pc,10.52
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,wealth quintile,wealth_quintile_richest_quintile_pc,3.3
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,house_quality_most_adequate_count,397
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,house_quality_adequate_count,2228
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,house_quality_moderate_count,1052
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,house_quality_inadequate_count,20
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,house_quality_least_adequate_count,0
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,house_quality_most_adequate_pc,10.74
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,house_quality_adequate_pc,60.27
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,house_quality_moderate_pc,28.46
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,house_quality_inadequate_pc,0.54
Bagmati,Sindhupalchok,Lisankhu Pakhar,NP03,NP0323,NP0323409,housing,house_quality_least_adequate_pc,0
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,demographics,total_households,4451
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,home_ownership_owned,4393
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,home_ownership_rented,50
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,home_ownership_institutional,5
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,home_ownership_other,3
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,foundation_mud,1482
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,foundation_mud_bonded_bricks_stone,2298
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,foundation_cement_bonded_bricks_stone,618
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,foundation_reinforced_cement_concrete_with_pillars,36
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,foundation_wooden_pillars,17
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,outer_wall_mud_bonded_bricks_stone,1320
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,outer_wall_cement_bonded_bricks_stone,3042
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,outer_wall_wood_planks,17
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,outer_wall_bamboo,7
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,outer_wall_unbaked_bricks,4
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,outer_wall_galvanised_sheet,58
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,outer_wall_prefabricated_sheet,0
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,outer_wall_other,3
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,roof_galvanised_sheet,3056
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,roof_reinforced_cement_concrete,1344
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,roof_thatch_straw,9
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,roof_tile,3
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,roof_stone_slate,32
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,roof_wood_planks,3
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,roof_mud,0
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,roof_other,4
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,floor_mud,1002
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,floor_wooden_plank_bamboo,126
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,floor_bricks_stone,13
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,floor_ceramic_tile,21
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,floor_cemented,3270
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,housing,floor_other,19
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,drinking water,drinking_water_tap_piped_within_premises,1133
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,drinking water,drinking_water_tap_piped_outside_premises,2965
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,drinking water,drinking_water_tubewell_handpump,0
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,drinking water,drinking_water_covered_well_kuwa,18
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,drinking water,drinking_water_uncovered_well_kuwa,90
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,drinking water,drinking_water_spout_water,224
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,drinking water,drinking_water_river_stream,19
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,drinking water,drinking_water_jar_bottle,0
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,drinking water,drinking_water_other,2
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,cooking fuel,cooking_fuel_wood_firewood,3867
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,cooking fuel,cooking_fuel_lpg,575
Bagmati,Sindhupalchok,Sunkoshi,NP03,NP0323,NP0323407,cooking fuel,cooking_fuel_electricity,3
